InstagramLink,AccountUsername,Date,ImageLabels,Caption,Likes,Comments,Hashtags
https://www.instagram.com/p/DMktmjYvxot/,thewalkingphotographer,2025-07-26,img1 | img2 | img3,", 2025

.
.
.",1015,12,Tokyo | leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | music | cross
https://www.instagram.com/p/DMiryj5To4d/,thewalkingphotographer,2025-07-25,img1 | img2 | img3,", 2025

.
.
.",333,4,Tokyo | leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | music
https://www.instagram.com/p/DMcPQNNIV6K/,thewalkingphotographer,2025-07-23,img1 | img2 | img3 | img4,"A novembre avrai l’occasione di vivere Hong Kong attraverso gli occhi di Eolo Perfido e Stefano Mirabella. La città, fatta di neon luccicanti e templi antichi, diventerà il tuo set a cielo aperto: un luogo dove ogni angolo offre spunti per la street photography.

Il workshop unisce l’esperienza di due fotografi di fama internazionale, garantendoti approcci e stili differenti. Per Eolo, Hong Kong è «un paradiso» di contrasti visivi; per Stefano, è lo scenario ideale in cui ritmo e relazioni si intrecciano andando oltre lo scatto “facile”.

Lavorare con entrambi ti permetterà di esplorare la fotografia di strada da prospettive complementari e di arricchire il tuo modo di osservare e raccontare la città.

Posti limitati. Programma completo e iscrizioni al link in bio.
Street Photography a Hong Kong�
🗓️ 17.11.2025 - 23.11.2025
📍Hong Kong
📷 Eolo Perfido e Stefano Mirabella

   #🔴📷",537,7,LeicaCamera | LeicaCameraItalia | Leica | LeicaAkademieItaly | photographyworkshop | leicaworkshop | scuoladifotografia | stefanomirabella | streetphotography | fotografiadistrada | streetphotographyhongkong | eoloperfido
https://www.instagram.com/p/DJuP4M_oKwN/,thewalkingphotographer,2025-05-16,img1 | img2 | img3,"Milano, 2025

.
.
.",699,17,leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | milano | italy | spicollective | blackandwhitephotography | cat | catlover
https://www.instagram.com/p/DJBXianoifU/,thewalkingphotographer,2025-04-29,img1 | img2 | img3,"La fotografia di ritratto è, prima di tutto, un dialogo silenzioso: lo scambio di fiducia che permette a un’emozione di affiorare in superficie e diventare immagine.

Un ritratto è molto più della semplice rappresentazione di un volto: è l'arte di cogliere uno sguardo capace di rivelare l’intreccio di esperienze, desideri e fragilità del soggetto fotografato. È lì che nasce la narrazione, ed è lì che si riconosce la mano di un autore.

Partecipare al workshop di due giorni ""Ritratto Contemporaneo"" con Eolo Perfido offre un'opportunità unica di apprendere da uno dei migliori ritrattisti contemporanei, i cui lavori sono stati pubblicati su prestigiose testate come il Ny Times, Vision, Vogue Russia, GQ, L'Espresso.

Ultimi posti disponibili 🔗 Per informazioni link in bio.
RITRATTO CONTEMPORANEO
🗓️ 17.05.2025 - 18.05.2025
📍Milano
📷 Docente: Eolo Perfido

  #🔴📷",491,7,LeicaCamera | LeicaCameraItalia | LeicaAkademieItaly | leicaphotography | photographyworkshop | leicaworkshop | scuoladifotografia | eoloperfido | ritrattocontemporaneo | fotografiadiritratto | ritrattofotografico
https://www.instagram.com/p/DI7LyRdAI3t/,thewalkingphotographer,2025-04-26,img1 | img2 | img3,"Roma, 2025

.
.
.",480,27,leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | rome | italy | spicollective | blackandwhitephotography | priest
https://www.instagram.com/p/C_LR1Qso1LK/,shotsby_sajbengy,2024-08-27,img1,Moments of street,91,0,photography | streetphotography | photographer | lightroom | sonyalpha | sony | streetgrammers | streetphotographer
https://www.instagram.com/p/C5lJogBIwq7/,shotsby_sajbengy,2024-04-10,img1 | img2 | img3,"Budapest, 2024",439,3,streetphotography | sony | sonyalpha | photographers | streets_storytelling | streetleaks | cinematictone | streetgrammers
https://www.instagram.com/p/C5OmczXocS3/,shotsby_sajbengy,2024-04-01,img1,"shot on iPhone 11
edited in @lightroom 
@apple 

Link to this preset:
https://gyurisajben.gumroad.com/l/iogzai",17484,218,lightroomedits | lightroom | shotoniphone | iphone | photography | photographers | iphone11 | iphonephotography
https://www.instagram.com/p/C4X3HBHIt14/,shotsby_sajbengy,2024-03-11,img1,"Mallorca, 2023",462,9,
https://www.instagram.com/p/C4QMCSpI102/,shotsby_sajbengy,2024-03-08,img1,"Budapest, 2024",1387,19,
https://www.instagram.com/p/C3k3kJ2IOkG/,shotsby_sajbengy,2024-02-20,img1,"2024, Budapest",381,5,streetphotography | budapest | bpspc | bantottak | photography | photographers
https://www.instagram.com/p/C22lAHDIvv8/,shotsby_sajbengy,2024-02-02,img1,"Budapest, 2024",732,8,streetphotography | streetphotographers | life_is_street | sonyphotography | spicollective | timeless_streets | streetclassics | bpspc | photography
https://www.instagram.com/p/C2MhpW2LOJY/,shotsby_sajbengy,2024-01-18,img1,"Budapest, 2024",350,11,streetphotography | streetphotographers | life_is_street | sonyphotography | spicollective | timeless_streets | streetclassics | bpspc
https://www.instagram.com/p/C1wI0oPoe90/,shotsby_sajbengy,2024-01-06,img1,"Budapest, 2024",547,15,streetphotography | streetphotographers | life_is_street | sonyphotography | spicollective | timeless_streets | streetclassics | bpspc
https://www.instagram.com/p/C1Jpf6dIDmw/,shotsby_sajbengy,2023-12-22,img1,"Budapest, 2023",385,7,streetgrammers | streetphotography | spicollective | life_is_street | streetclassics | project_creative_eye
https://www.instagram.com/p/C06Iv5LI39s/,shotsby_sajbengy,2023-12-16,img1,"Budapest, 2023",421,7,streetphotography | streetphotographers | life_is_street | sonyphotography | spicollective | timeless_streets | streetclassics
https://www.instagram.com/p/C0wKMMQIpSO/,shotsby_sajbengy,2023-12-12,img1 | img2,"Budapest, 2023",333,1,
https://www.instagram.com/p/C0iQc1Molue/,shotsby_sajbengy,2023-12-07,img1,"Budapest, 2023",415,4,streetphotography | streetphotographers | life_is_street | sonyphotography | spicollective | timeless_streets | streetclassics
https://www.instagram.com/p/C0WXhLgoQbv/,shotsby_sajbengy,2023-12-02,img1 | img2,This color.io thing is amazing 🤩 really like the halation effect 😁,538,4,colorio | streetphotography | streetgrammers
https://www.instagram.com/p/C0LWafDIRol/,shotsby_sajbengy,2023-11-28,img1,"Budapest, 2023",508,5,streetgrammers | streetphotography | spicollective | life_is_street | streetclassics | project_creative_eye | bpspc
https://www.instagram.com/p/DJuP3wMoykz/,dawneagleton_,2025-05-16,img1,The beauty of photographing everyday people in unguarded moments.,3731,232,streetphotographers | streetphotography | photographer | portrait | candid | portraitphotography | streets_storytelling | streetphotographer | bcncollective | fivesixmag | somewheremagazine | dreaminstreets | womenstreetphotographers
https://www.instagram.com/p/DHleWHkRfw0/,dawneagleton_,2025-03-24,img1,"My trip to New York has sadly come to an end. Good times wandering the streets with my camera and meeting up with friends, old and new. I love this city so much. Until next time! Now it’s off to London for a few days to work on something exciting with my favourite camera brand. I’ll keep you posted! Here’s one for the window fans 🪟👋🏻",3554,221,streetphotography | streetphotographymagazine | streetphotographercommunity | streetphotomag | streetphotographersfdn | streetphotographers | streetphotographer | spi_collective | streetstorytelling | streetshared | street_life | bcncollective | people | eyeshotmagazine | thinkverylittle | observecollective | thestreetphotographyhub | nonstopstreet | portraitphotography | portrait
https://www.instagram.com/p/DA1D-qUogWp/,dawneagleton_,2024-10-07,img1 | img2 | img3 | img4 | img5 | img6 | img7,"Big love and huge thanks to the almighty team @fujilovemag for featuring my work in the October issue of their wonderful magazine. Absolutely thrilled to be on the cover this time too! Woo hoo! Inside is a photo essay of some of my images from the “Through the Glass” series that so many of you have spoken to me about over the years. I started taking these back in 2018 and I continue to add to the project to this day. For this particular essay I decided to use some images that I made with the X-T1 in 2019 and in the UK to demonstrate how accessible street photography can be. This model is now ten years old and can be picked up for a very reasonable price. Plus, most of what I learnt in the early days was in my local town of Exeter. There tends to be a lot of noise generated around the latest gear and travel but I wanted to put a reminder out there that you don’t have to spend much or go very far to get started. 

**WORKSHOP** To coincide with this feature I have teamed up with @stephaniebaxter.co at Fuji Academy to teach an online workshop called Through the Glass: An introduction to shooting candid portraits.
During the workshop I will guide you through my processes, tips on what to look out for and how to deal with reflections. 

How to enhance your images with glass including framing, texture, layering, light and contrast. 

How to overcome your fears when photographing strangers

Gear and Settings

Brief overview of my Lightroom edits

If you are interested you will need to put your name down on the waitlist, link is in bio to register your interest!",1424,148,streetphotography | streetphotographer | streetphotographers | fuji | fujifilm | fujixseries | fujifilmxt1 | myfeatureshoot | fujifeed | fujiframez | photography | photographer | photographers | everybodystreet | somewheremagazine | eyeshotmag | streetdreamsmag | fisheyelemag | gominimalmag | paperjournalmag | pellicolamag | magazine | fivesixmag | bcncollective | friendsinstreets | observecollective
https://www.instagram.com/p/DNbBHkUuHvk/,dawneagleton_,2025-08-16,img1 | img2 | img3 | img4 | img5 | img6,"✨ This week, we are featuring the beautiful work of Dawn Eagleton @dawneagleton_  a multiple-time finalist in Women Street Photographers exhibitions.

Selected by @formationpermanente",1075,65,womenstreetphotographers | lensculturestreets | rromastreet | unexp_collective | eyephotomagazine
https://www.instagram.com/p/DMdKr1nINqm/,dawneagleton_,2025-07-23,img1,"Well, what a whirlwind few months it has been. I’m so completely chuffed I was asked to be part of this campaign for @fujifilmuk and the X-E5. I also want to extend my heartfelt thanks to all those featured for being incredibly gracious with being photographed and giving their consent. It never fails to amaze me how many wonderful people I meet during my outings with my camera. 

I have to say, as a photographer, the best part about being asked to be involved in a campaign like this was being one of the very first people to get my hands on and test run this brand new beautiful little camera, what a privilege. And then watching the speculation about the product grow as the launch date neared was so much fun. I’m proud to say I remained tight lipped until the day!

And to all of you who I’ve seen or met over these last few months at either a launch, presentation, festival, workshop - It’s been a blast. What an incredibly lovely and supportive community we have, I doubt there are many better. Cheers to you 🥂📷

And for those asking.. yes I’ve ordered the X-E5 and can’t wait to be reunited with the little chap. 💋

You can find the full version of this video on my bio. X",3,65,fujifilm | fujixlovers | fujifilmxseries | streetphotography | streetphotographerscommunity | photographer | photography | portrait | observecollective | streetphotographer | streetlife
https://www.instagram.com/p/DMIne9_IGgN/,dawneagleton_,2025-07-15,img1 | img2 | img3,"I’m so excited to be heading to FUJIKINA London on 21st September where I will be hosting a photowalk and I’ll also be part of a panel of speakers for a special seminar on Women in Photography. 

FUJIKINA London is a photography festival that runs across two weekends (18th-21st and 25th-28th September) It’s all about un-gatekeeping photography so whether you are a beginner, enthusiast or professional, there is something for everyone. Looking forward to seeing some of you there! 

You can find a link to book your tickets now in my bio 📸",3,27,FUJIKINALDN25 | photographers | photography | streetphotography | streetphotographer | photographer | fujifilmuk | fujifilm
